query_id,post_id,grade,reason,model,seconds
h12,8117,0,"Post is about cats, not Kazakhs",qwen3.6-35b-a3b,9.05
h12,15470,0,"Post is about Nvidia and trades, not Kazakh memes",qwen3.6-35b-a3b,5.47
h12,15997,0,"Post is about Russians, not Kazakhs",qwen3.6-35b-a3b,5.63
h12,10810,0,No mention of Kazakhs or related memes,qwen3.6-35b-a3b,4.96
h12,12290,0,"Post is about Russians, not Kazakhs.",qwen3.6-35b-a3b,4.78
h12,10484,2,Post explicitly mentions showing memes,qwen3.6-35b-a3b,4.18
h12,7993,0,Post is unrelated to Kazakh memes,qwen3.6-35b-a3b,4.01
h12,9775,0,"Memes are generic, not about Kazakhs",qwen3.6-35b-a3b,4.75
h12,10018,0,No mention of Kazakhs or related content,qwen3.6-35b-a3b,4.72
h12,17128,0,No mention of Kazakhs or related memes,qwen3.6-35b-a3b,4.68
h12,17801,0,Post states memes are unavailable,qwen3.6-35b-a3b,4.38
h12,17851,0,"Post is about biology memes, not Kazakh memes",qwen3.6-35b-a3b,4.50
h12,13700,0,"Generic meme, no Kazakh content",qwen3.6-35b-a3b,4.75
h12,16614,0,"Meme is about monkeys, not Kazakhs",qwen3.6-35b-a3b,4.75
h12,16309,0,"Post is about memes, not Kazakh memes",qwen3.6-35b-a3b,4.85
h12,8053,0,"Post is about industrial revolution, not Kazakh memes",qwen3.6-35b-a3b,4.85
h12,16329,0,"Post is about Slavs, not Kazakhs",qwen3.6-35b-a3b,5.42
h12,12043,2,Meme about Kazakhs as requested,qwen3.6-35b-a3b,4.20
h12,17733,0,"Post is about Caucasians, not Kazakhs",qwen3.6-35b-a3b,4.21
h12,17265,2,Meme about Kazakh pride matches query,qwen3.6-35b-a3b,4.41
h12,17091,0,"Post is about Kyrgyzstan, not Kazakhstan.",qwen3.6-35b-a3b,3.73
h12,17544,0,"Meme is about Tajiks, not Kazakhs",qwen3.6-35b-a3b,5.14
h12,20467,0,"Post is about Middle-earth memes, not Kazakh memes",qwen3.6-35b-a3b,8.84
h12,16802,0,"Generic name meme, not specific to Kazakhs",qwen3.6-35b-a3b,8.69
h12,11408,1,Mentions memes but lacks specific content,qwen3.6-35b-a3b,4.81
h12,16720,2,Meme about Kazakhstan with humorous effects,qwen3.6-35b-a3b,4.58
h12,17109,0,"Meme is about Uzbeks, not Kazakhs",qwen3.6-35b-a3b,2.61
h12,14673,0,"Post is about Ukraine, not Kazakhstan.",qwen3.6-35b-a3b,5.01
h12,11684,0,No content or description provided,qwen3.6-35b-a3b,4.37
h12,17617,0,"Meme targets Muscovites, not Kazakhs",qwen3.6-35b-a3b,4.48
h12,12004,0,No content related to Kazakh memes,qwen3.6-35b-a3b,4.60
h12,9434,1,Discusses memes but not Kazakh-specific,qwen3.6-35b-a3b,4.47
h12,17809,0,No mention of Kazakhs or related context,qwen3.6-35b-a3b,4.77
h12,14998,0,"Post is about Ukraine, not Kazakhs",qwen3.6-35b-a3b,4.97
h12,8858,0,No mention of Kazakhs or related context,qwen3.6-35b-a3b,4.95
h12,8794,0,"Meme is about Hatsune Miku, not Kazakhs",qwen3.6-35b-a3b,5.14
h12,14955,0,"Post is about Ukraine, not Kazakhstan.",qwen3.6-35b-a3b,5.21
h12,11939,0,"Post is about general memes, not Kazakh ones.",qwen3.6-35b-a3b,6.18
h12,12363,0,"Post is about a Russian soldier, not Kazakh memes.",qwen3.6-35b-a3b,5.56
h12,6572,0,"Post is about Christopher Nolan, not Kazakh memes.",qwen3.6-35b-a3b,6.15
h12,20954,0,"Post is about Kolobok, not Kazakhs.",qwen3.6-35b-a3b,10.62
h12,15747,0,"Post is about memes, not Kazakh people",qwen3.6-35b-a3b,8.90
h12,16081,0,"Post is about job hunting memes, not Kazakh memes.",qwen3.6-35b-a3b,5.60
h12,10655,2,Direct meme about Kazakh SIM cards,qwen3.6-35b-a3b,5.26
h12,405,2,Post is a meme about Kazakhs,qwen3.6-35b-a3b,4.60
h12,9230,0,"Post is about Bashkirs, not Kazakhs",qwen3.6-35b-a3b,4.90
h12,20989,1,"Meme about Spider-Man, not Kazakhs",qwen3.6-35b-a3b,5.02
h12,10972,0,No mention of Kazakhs or related memes,qwen3.6-35b-a3b,4.78
h12,10815,0,"Post is about Moscow, not Kazakhs",qwen3.6-35b-a3b,4.66
h12,1963,0,Memes not specific to Kazakhs,qwen3.6-35b-a3b,4.65
h12,1970,0,No mention of Kazakhs or related memes,qwen3.6-35b-a3b,4.77
h12,13942,0,"Meme is generic, not about Kazakhs",qwen3.6-35b-a3b,4.94
h12,10606,0,"Post is about Telegram outages, not Kazakh memes.",qwen3.6-35b-a3b,5.29
h12,9234,0,Irrelevant meme about bass guitar,qwen3.6-35b-a3b,4.97
h12,12964,0,"Post is about Russian stereotypes, not Kazakhs",qwen3.6-35b-a3b,5.79
h12,12268,0,"Post is about Russian men, not Kazakhs",qwen3.6-35b-a3b,6.84
h13,16154,2,Post directly matches query text and intent,qwen3.6-35b-a3b,4.17
h13,21075,1,"Book review, not a meme or verification",qwen3.6-35b-a3b,3.48
h13,14028,2,Post directly addresses low activity query,qwen3.6-35b-a3b,5.31
h13,21532,0,"Post is about space, not night shift",qwen3.6-35b-a3b,7.77
h13,20736,0,"Post is about musician Kavinsky, not night shift.",qwen3.6-35b-a3b,7.67
h13,2518,0,No mention of Night Watch or active,qwen3.6-35b-a3b,4.94
h13,23304,0,"Post discusses loneliness, not night shift.",qwen3.6-35b-a3b,5.13
h13,19693,0,"NASA mission, not night shift check",qwen3.6-35b-a3b,5.41
h13,22596,0,"Post discusses medical drug, not night shift",qwen3.6-35b-a3b,5.76
h13,23418,0,"Post discusses daytime sleep, not night shift.",qwen3.6-35b-a3b,5.78
h13,14446,0,"Post is about nuclear drills, not night assets.",qwen3.6-35b-a3b,5.23
h13,22146,0,"Post discusses sleep, not night shift",qwen3.6-35b-a3b,5.22
h13,22946,0,"Post is about octopuses, not night shift",qwen3.6-35b-a3b,5.38
h13,14558,0,"Post is about corruption, not night shift.",qwen3.6-35b-a3b,5.74
h13,3616,0,"Post is about Renata Litvinova, not night shift",qwen3.6-35b-a3b,5.96
h13,10049,0,"Post is about school dress code, not night shift.",qwen3.6-35b-a3b,5.79
h13,2476,1,"Mentions film, not the requested night asset",qwen3.6-35b-a3b,6.07
h13,22551,0,"Post is about medical research, not night shift.",qwen3.6-35b-a3b,6.72
h13,7789,0,"Post is about Yuri Dubrovin, not the query",qwen3.6-35b-a3b,8.13
h13,25611,1,"Mentions Lukyanenko, not Night Active",qwen3.6-35b-a3b,8.83
h13,13009,0,"Post is about fines for snoring, not night shift",qwen3.6-35b-a3b,2.47
h13,21728,0,"Post suggests Lego horror, not night shift check",qwen3.6-35b-a3b,5.01
h13,23809,0,No mention of night shift or activity,qwen3.6-35b-a3b,4.08
h13,16925,2,Directly matches the stalker meme query,qwen3.6-35b-a3b,3.87
h13,11321,0,No mention of night activity or verification,qwen3.6-35b-a3b,4.77
h13,9262,0,No mention of night shift or activity,qwen3.6-35b-a3b,7.43
h13,7039,0,No post data provided,qwen3.6-35b-a3b,6.52
h13,7352,0,No post data provided,qwen3.6-35b-a3b,2.75
h13,7177,0,No post data provided,qwen3.6-35b-a3b,2.47
h13,24742,0,No post data provided,qwen3.6-35b-a3b,2.48
h13,25937,0,No post data provided,qwen3.6-35b-a3b,2.48
h13,2367,0,No post data provided,qwen3.6-35b-a3b,2.49
h13,7379,0,No post data provided,qwen3.6-35b-a3b,2.49
h13,7357,0,No post data provided,qwen3.6-35b-a3b,2.48
h13,24505,0,No post data provided,qwen3.6-35b-a3b,2.50
h13,24540,0,No post data provided,qwen3.6-35b-a3b,2.51
h13,3142,0,No post data provided,qwen3.6-35b-a3b,2.53
h13,3298,0,No post data provided,qwen3.6-35b-a3b,2.50
h13,20873,0,No post data provided,qwen3.6-35b-a3b,2.49
h13,23427,0,"Post is about psychology, not night shift",qwen3.6-35b-a3b,4.07
h13,14561,0,"Post is about Putin, not night shift.",qwen3.6-35b-a3b,5.44
h13,25740,0,"Post discusses book censorship, not night activity",qwen3.6-35b-a3b,5.88
h13,16283,0,Unrelated meme about market silence,qwen3.6-35b-a3b,5.44
h13,10603,0,Unrelated legal news about corruption,qwen3.6-35b-a3b,4.84
h13,21560,0,"Post is about Godzilla, not night shift",qwen3.6-35b-a3b,5.38
h13,22768,0,"Post discusses childhood activity, not night shift",qwen3.6-35b-a3b,5.38
h13,7548,0,"Quiz about a quote, not night activity",qwen3.6-35b-a3b,6.34
h13,24315,0,"Post discusses heart health, not night shift.",qwen3.6-35b-a3b,6.10
h13,22897,0,"Post discusses ancient parasites, not night shift.",qwen3.6-35b-a3b,5.24
h13,22674,2,Shows night Earth as requested,qwen3.6-35b-a3b,5.32
h13,24700,0,No post data provided,qwen3.6-35b-a3b,3.89
h13,7396,0,No post data provided,qwen3.6-35b-a3b,2.61
h13,24690,0,No post data provided,qwen3.6-35b-a3b,2.43
h13,24565,0,No post data provided,qwen3.6-35b-a3b,2.42
h13,24912,0,No post data provided,qwen3.6-35b-a3b,2.43
h13,21650,0,No post data provided,qwen3.6-35b-a3b,2.43
h13,24622,0,No post data provided,qwen3.6-35b-a3b,2.43
h13,22698,0,No post data provided,qwen3.6-35b-a3b,2.44
h13,20891,0,No post data provided,qwen3.6-35b-a3b,2.43
h13,1962,0,"Post is about sleeping, not night shift",qwen3.6-35b-a3b,3.47
h13,12396,0,No mention of night shift or activity,qwen3.6-35b-a3b,4.40
h13,1826,0,"Post is about video games, not night shift.",qwen3.6-35b-a3b,4.46
h13,11942,0,Post discusses a different topic entirely,qwen3.6-35b-a3b,4.40
h13,8200,0,"Post is about sleep safety, not night shift",qwen3.6-35b-a3b,4.94
h13,17067,0,Post is unrelated to the query,qwen3.6-35b-a3b,4.37
h13,17009,0,"Post is about a kitten, not night shift",qwen3.6-35b-a3b,3.83
h13,8330,0,"Post is about a bride, not night shift",qwen3.6-35b-a3b,4.59
h13,11894,0,Irrelevant image of a woman in a dress,qwen3.6-35b-a3b,5.99
h13,6226,0,Unrelated to night shift verification,qwen3.6-35b-a3b,2.50
h14,25019,2,Directly matches the query for funny cat content,qwen3.6-35b-a3b,5.52
h14,23461,0,No mention of cats or humor,qwen3.6-35b-a3b,2.09
h14,23770,1,"Mentions cats, but not a funny post about them",qwen3.6-35b-a3b,4.99
h14,12872,2,Funny post about cats,qwen3.6-35b-a3b,4.84
h14,15497,2,Funny post about cats and remote feeding,qwen3.6-35b-a3b,4.42
h14,8117,2,Meme about cats and mice spelling,qwen3.6-35b-a3b,4.92
h14,10713,0,No mention of cats or humor about them,qwen3.6-35b-a3b,4.65
h14,17000,0,No cats mentioned or shown,qwen3.6-35b-a3b,4.36
h14,8841,2,Meme about cats and web design humor,qwen3.6-35b-a3b,4.39
h14,13127,2,Funny post about cats and a law,qwen3.6-35b-a3b,4.43
h14,10506,0,No mention of cats or cat humor,qwen3.6-35b-a3b,4.56
h14,19156,0,No mention of cats or humor,qwen3.6-35b-a3b,4.34
h14,17269,0,No cats mentioned or depicted,qwen3.6-35b-a3b,4.11
h14,18542,0,No cats mentioned or shown,qwen3.6-35b-a3b,4.11
h14,11455,0,No mention of cats or humor,qwen3.6-35b-a3b,4.02
h14,11571,0,No mention of cats or humor,qwen3.6-35b-a3b,4.12
h14,24763,0,"Post is about a book review, not cats.",qwen3.6-35b-a3b,4.72
h14,19668,0,No mention of cats or humor,qwen3.6-35b-a3b,5.08
h14,8619,2,Funny meme about cats in factories,qwen3.6-35b-a3b,4.05
h14,21029,0,No mention of cats or humor,qwen3.6-35b-a3b,3.68
h14,9182,2,Meme about cats and toilet humor,qwen3.6-35b-a3b,4.33
h14,5283,0,No joke content provided,qwen3.6-35b-a3b,4.06
h14,17809,2,Funny cat meme matching query,qwen3.6-35b-a3b,4.22
h14,17488,2,Surreal cat meme matches query,qwen3.6-35b-a3b,3.34
h14,16792,0,"Meme is about puppies, not cats",qwen3.6-35b-a3b,3.32
h14,8756,2,Funny meme about a cat with absurd lineage,qwen3.6-35b-a3b,4.86
h14,9926,2,Funny post about cats as requested,qwen3.6-35b-a3b,5.14
h14,9386,2,Funny meme about cats using owners' accounts,qwen3.6-35b-a3b,7.75
h14,16417,2,Funny meme about cats as requested,qwen3.6-35b-a3b,7.25
h14,17700,2,Funny cat meme matching query,qwen3.6-35b-a3b,4.32
h14,17516,2,Meme features a cat and is funny,qwen3.6-35b-a3b,4.42
h14,23389,2,Funny cat meme matching query,qwen3.6-35b-a3b,4.23
h14,17645,2,Funny cat meme about hunting flies,qwen3.6-35b-a3b,4.08
h14,13799,2,Funny post about cats with a twist,qwen3.6-35b-a3b,4.67
h14,9860,2,Meme matches query about funny cats,qwen3.6-35b-a3b,4.75
h14,17058,2,Funny cat meme matching query,qwen3.6-35b-a3b,4.34
h14,9661,2,Funny post about cats,qwen3.6-35b-a3b,4.19
h14,16731,2,Meme about fat cats matches query,qwen3.6-35b-a3b,4.25
h14,10316,2,"Meme about cat-bread, matches query",qwen3.6-35b-a3b,4.63
h14,758,1,"Mentions cats in origin story, not funny cat meme",qwen3.6-35b-a3b,6.11
h14,13617,2,Funny post about cats and work,qwen3.6-35b-a3b,5.79
h14,11310,0,No mention of cats or humor about them,qwen3.6-35b-a3b,4.23
h14,3098,1,"Mentions cat, but not funny",qwen3.6-35b-a3b,4.48
h14,8891,2,Funny meme about cats as requested,qwen3.6-35b-a3b,4.75
h14,10176,2,Funny post about cats as requested,qwen3.6-35b-a3b,6.36
h14,9634,0,"Serious appeal, not funny",qwen3.6-35b-a3b,4.97
h14,8312,2,Funny post about a cat teaching lessons,qwen3.6-35b-a3b,3.46
h14,16742,2,Funny cat meme matching query,qwen3.6-35b-a3b,5.10
h14,17859,2,Meme about a cat eating potatoes,qwen3.6-35b-a3b,7.76
h14,10476,0,"Post is about politics, not cats",qwen3.6-35b-a3b,7.14
h14,12555,0,"Post is about fake news, not cats",qwen3.6-35b-a3b,4.48
h14,8394,2,Funny meme about a cat drinking egg water,qwen3.6-35b-a3b,2.28
h14,23218,1,Mentions cat but focuses on physics theory,qwen3.6-35b-a3b,5.24
h14,25564,1,"Mentions a cat character, but context is book review",qwen3.6-35b-a3b,5.79
h14,1077,1,"Mention of cat physics comic, not a joke",qwen3.6-35b-a3b,5.51
h14,25796,1,"Mention of a cat book, but not funny",qwen3.6-35b-a3b,5.83
h14,2655,1,Mentions cats but focuses on Brodsky,qwen3.6-35b-a3b,6.74
